Date;Vinnitska;Volynska;Dnipropetrovska;Donetska;Zhytomyska;Zakarpatska;Zaporizhska;Ivano-Frankivska;Kyivska;Kirovogradska;Luganska;Lvivska;Mykolayivska;Kyiv;Odesska;Poltavska;Rivnenska;Sumska;Ternopilska;Kharkivska;Khersonska;Khmenlnytska;Cherkasska;Chernivetska;Chernihivska;Ukraine
22.08.20;47;22;29;20;61;58;25;131;99;8;7;173;23;257;139;17;62;22;121;157;1;62;50;212;46;1849
23.08.20;30;28;45;3;32;26;18;78;59;4;1;117;5;118;117;9;44;45;140;119;2;17;1;240;74;1372
24.08.20;12;44;0;1;59;39;18;218;48;1;0;119;18;176;215;14;66;28;155;198;2;0;3;203;10;1647
25.08.20;32;42;32;18;36;95;8;242;57;2;7;179;22;352;149;9;74;41;178;162;10;28;10;166;18;1969
26.08.20;50;35;91;23;40;77;47;268;84;9;15;215;33;305;182;10;129;39;140;246;17;75;29;151;49;2359
27.08.20;76;49;117;41;89;97;23;205;129;10;10;242;78;284;135;13;105;42;233;241;11;108;63;148;59;2608
28.08.20;98;67;61;54;68;123;44;86;157;9;21;209;60;347;207;30;118;54;262;281;11;133;98;150;75;2823
29.08.20;41;83;19;40;73;40;35;100;82;11;16;95;82;210;216;34;73;39;124;112;6;112;71;152;36;1902
30.08.20;47;20;62;2;92;24;28;4;113;4;3;113;32;89;158;19;71;47;148;145;4;11;15;154;112;1517
31.08.20;69;82;63;31;56;86;14;292;225;2;5;235;39;495;185;20;110;61;180;287;5;82;30;118;45;2817
01.09.20;76;74;46;57;65;113;83;113;145;11;26;257;71;304;166;23;62;30;195;361;24;126;37;65;50;2580
02.09.20;70;80;64;41;38;67;69;156;202;8;27;190;70;337;215;21;89;77;246;363;12;157;24;137;62;2822
03.09.20;69;79;57;36;68;81;123;176;303;1;20;175;69;304;117;31;81;96;218;351;9;154;87;164;101;2970
04.09.20;48;72;125;19;86;124;48;193;167;10;22;218;80;278;209;30;89;99;218;301;19;135;96;173;81;2940
05.09.20;55;37;77;37;60;50;36;208;173;12;16;122;79;241;131;27;80;89;170;159;32;110;103;155;54;2313
06.09.20;20;56;50;3;50;42;111;37;156;0;3;151;26;305;89;31;83;103;146;115;4;9;62;156;86;1894
07.09.20;62;75;102;71;67;79;22;140;218;9;14;150;30;376;138;17;113;77;203;253;16;65;47;153;79;2576
08.09.20;70;91;96;59;68;124;89;130;232;5;32;229;70;362;116;20;90;42;255;286;25;142;81;147;65;2926
09.09.20;90;123;115;89;58;95;112;137;262;3;23;162;85;374;251;62;170;60;266;359;22;214;131;143;30;3436
10.09.20;86;104;67;92;117;83;65;253;307;11;28;162;63;478;259;49;155;71;294;289;22;172;102;130;29;3488
11.09.20;68;125;111;87;169;124;72;200;273;6;30;252;54;360;225;35;113;80;288;348;21;132;135;138;80;3526
12.09.20;39;87;114;69;66;90;87;63;150;12;24;157;60;287;358;41;93;81;237;125;29;96;114;131;59;2669
13.09.20;37;73;83;6;97;1;111;67;175;5;14;153;60;115;166;12;48;70;320;236;9;11;90;131;74;2164
14.09.20;56;151;79;50;81;87;99;167;286;20;20;201;102;509;265;36;50;92;393;340;28;49;39;151;59;3410
15.09.20;84;133;29;50;71;74;24;259;229;7;33;266;53;453;283;52;60;73;389;417;38;136;97;133;77;3520
16.09.20;68;82;174;78;113;96;86;178;194;26;36;277;70;337;320;67;133;85;378;508;36;157;135;119;113;3866
17.09.20;81;180;106;36;118;90;85;51;289;10;18;323;87;420;257;26;124;98;310;549;26;176;136;155;98;3849
18.09.20;93;196;232;70;157;85;119;42;199;7;29;194;76;387;250;71;125;122;311;412;28;182;135;131;56;3709
19.09.20;47;108;131;58;57;33;83;251;201;9;19;168;61;229;299;55;119;93;226;436;19;188;85;110;75;3160
20.09.20;73;6;233;51;71;29;87;25;274;8;5;149;19;201;232;13;105;65;196;97;5;17;147;117;78;2303
21.09.20;53;198;130;38;63;68;139;150;227;13;8;222;76;464;203;57;72;81;303;380;15;238;68;134;70;3470
22.09.20;89;153;345;165;70;58;103;178;204;24;47;173;80;451;150;63;128;86;340;442;34;241;124;138;125;4011
23.09.20;114;159;179;315;71;87;126;102;260;10;28;221;82;552;188;68;175;139;250;350;37;158;257;127;110;4165
24.09.20;114;148;209;77;144;75;116;109;261;16;53;148;66;470;247;81;198;85;262;598;52;173;175;177;123;4177
25.09.20;143;243;203;128;128;81;210;241;222;16;44;232;118;446;197;79;150;151;265;529;45;123;204;163;106;4467
26.09.20;70;85;226;55;125;73;141;116;172;5;35;142;59;269;278;88;80;154;117;366;46;137;195;103;85;3222
27.09.20;105;31;190;34;123;19;29;1;311;4;5;223;53;188;88;91;64;137;167;112;13;39;22;99;36;2184
28.09.20;79;195;255;124;49;79;73;143;253;13;21;167;141;594;262;101;103;234;147;416;22;115;108;169;103;3966
29.09.20;107;318;370;103;98;85;324;151;261;17;50;120;168;762;292;128;172;232;214;594;55;400;186;179;27;5413
30.09.20;175;330;562;147;161;122;234;153;230;17;42;296;78;660;280;101;207;252;250;508;39;114;362;149;127;5596
01.10.20;167;207;303;183;195;96;226;118;266;14;49;334;156;609;251;201;184;252;246;669;89;188;305;185;156;5649
02.10.20;175;201;341;200;186;128;245;229;217;21;67;244;135;621;228;209;241;304;171;658;84;257;254;183;110;5709
03.10.20;92;128;170;385;280;28;281;56;254;22;81;148;98;452;413;165;222;217;140;361;77;304;220;163;77;4834
04.10.20;74;63;164;129;188;37;73;0;289;4;6;147;58;338;77;174;36;141;115;126;73;91;126;150;82;2761
05.10.20;90;193;512;181;134;75;115;168;297;11;39;198;241;1011;317;202;132;325;173;532;38;266;112;165;135;5662
06.10.20;120;200;632;274;151;94;163;253;287;18;74;187;235;915;456;218;243;270;137;768;54;315;211;155;99;6529
07.10.20;133;241;364;323;236;128;239;132;192;36;94;346;236;714;344;248;225;284;255;994;63;285;342;171;160;6785
08.10.20;138;287;669;301;261;147;130;167;291;24;137;141;278;733;402;310;217;343;287;612;63;381;330;177;148;6974
09.10.20;130;281;671;281;308;187;168;296;193;15;102;455;309;748;229;306;298;414;327;646;80;239;340;198;226;7447
10.10.20;90;129;287;60;305;100;135;125;174;16;99;475;314;530;200;258;238;211;212;511;122;345;252;184;98;5470
11.10.20;65;280;161;54;138;21;147;0;169;17;26;154;179;411;133;229;137;229;197;270;55;49;243;160;103;3627
12.10.20;119;204;566;342;194;134;316;261;224;31;71;238;138;1035;519;175;163;256;243;458;64;310;190;159;193;6603
13.10.20;159;190;524;361;198;203;268;370;169;76;109;298;217;938;310;224;177;296;282;710;86;366;248;191;230;7200
14.10.20;84;338;483;257;269;139;236;35;173;7;102;386;190;534;266;211;187;282;205;392;88;299;284;181;152;5780
15.10.20;165;310;594;283;155;147;493;220;160;26;97;438;229;965;367;260;193;341;208;634;92;370;333;203;202;7485
16.10.20;117;253;380;195;252;268;320;327;164;84;101;319;200;797;458;387;370;281;237;776;126;389;317;266;203;7587
17.10.20;89;299;544;276;248;100;474;217;82;28;91;410;145;515;409;271;170;355;180;586;132;281;292;217;105;6516
18.10.20;50;214;199;91;320;62;68;1;56;16;46;64;138;461;351;149;114;285;140;227;26;31;204;187;96;3596
19.10.20;85;304;274;332;365;207;355;181;155;67;115;253;120;969;421;195;151;493;235;741;66;321;382;219;201;7207
20.10.20;148;247;531;246;162;223;668;284;116;101;109;248;108;1076;426;513;249;524;230;695;128;475;300;256;187;8250
21.10.20;162;389;614;293;204;331;355;285;103;111;153;463;194;1025;447;267;254;458;323;634;121;519;359;227;223;8514
22.10.20;161;330;389;425;430;299;940;542;185;102;141;474;120;884;361;211;264;382;307;631;78;550;325;268;216;9015
23.10.20;170;497;534;452;485;433;594;913;170;107;112;521;195;1029;392;362;232;585;252;544;106;564;326;307;213;10095
24.10.20;161;367;490;166;441;221;469;532;174;43;115;635;245;597;607;223;331;398;220;604;147;430;346;292;132;8386
25.10.20;104;174;450;224;343;34;110;5;240;20;54;32;217;411;271;195;298;513;210;352;80;14;228;324;72;4975
26.10.20;139;269;459;255;344;213;681;644;239;20;91;289;149;1339;593;149;178;645;253;534;92;359;342;364;111;8751
27.10.20;184;410;511;386;275;380;587;453;168;102;125;449;35;1301;506;212;305;657;282;653;146;633;465;403;209;9837
28.10.20;260;566;551;347;364;418;600;716;141;138;95;525;62;1269;437;374;252;673;291;697;175;650;407;413;184;10605
29.10.20;203;423;869;709;348;360;496;788;236;120;90;648;170;1444;504;442;334;761;323;737;137;525;189;353;168;11377
30.10.20;137;505;453;813;395;391;440;805;226;73;139;709;272;1354;782;307;355;862;249;1266;230;719;411;406;156;12455
31.10.20;290;481;587;434;755;146;317;361;314;65;99;410;136;680;524;121;205;625;139;992;149;564;155;397;102;9048
01.11.20;211;254;185;298;349;43;200;25;509;6;79;505;176;608;217;136;306;575;160;467;101;33;7;417;214;6081
02.11.20;310;213;276;639;469;316;613;531;769;44;55;379;183;1852;612;313;279;499;209;686;144;347;144;406;156;10444
03.11.20;305;308;487;509;369;485;359;874;660;103;97;328;99;1417;486;331;436;365;146;816;235;607;246;449;162;10679
04.11.20;256;390;645;678;435;497;373;543;741;69;97;458;226;1266;442;395;349;496;173;865;192;744;293;426;159;11208
05.11.20;286;475;541;427;569;476;472;739;628;130;125;542;322;1303;564;429;386;722;206;687;195;540;591;391;298;12044
06.11.20;234;395;703;526;586;606;711;790;464;70;80;691;312;968;584;639;467;654;204;887;173;611;541;480;174;12550
07.11.20;170;409;517;370;545;170;420;269;686;74;139;545;266;879;338;682;394;530;156;629;360;507;564;465;211;10295
08.11.20;162;219;305;344;668;13;527;4;421;14;14;387;193;505;335;266;397;457;166;538;69;7;617;391;74;7093
09.11.20;198;267;937;259;662;235;804;542;963;60;61;575;355;1307;730;509;381;613;153;472;204;239;693;402;253;11874
10.11.20;215;338;842;540;543;374;934;388;881;130;91;514;222;1341;589;765;487;605;170;417;232;601;503;498;309;12529
11.11.20;218;445;899;433;434;329;469;948;1151;133;85;692;253;1247;902;568;475;618;240;706;204;602;230;414;422;13117
12.11.20;198;380;725;447;518;379;652;478;962;84;154;635;316;1064;754;663;577;585;209;586;230;543;574;431;543;12687
13.11.20;296;492;758;458;512;308;871;744;866;110;121;1037;373;1195;749;308;498;575;313;870;217;541;681;392;580;13865
14.11.20;151;341;757;337;590;88;349;374;955;106;34;573;345;652;854;521;303;655;234;647;255;432;510;421;361;10845
15.11.20;112;220;150;129;718;33;483;50;801;27;24;138;354;459;364;291;251;348;204;337;98;16;332;415;384;6738
16.11.20;163;269;728;334;511;334;963;322;1434;35;51;366;390;1638;562;424;204;279;169;422;273;284;257;357;462;11231
17.11.20;226;339;429;438;547;367;709;47;1226;155;75;532;324;1418;829;329;475;542;314;508;300;632;329;465;177;11732
18.11.20;202;483;804;338;544;443;756;7;1002;136;130;640;456;1424;824;574;521;568;298;564;307;575;558;487;387;13028
19.11.20;320;441;1008;364;587;369;898;515;658;130;61;444;432;1444;1183;444;498;454;302;757;174;553;460;533;559;13588
20.11.20;291;354;921;311;538;338;820;1000;1131;163;137;728;290;1576;935;622;444;442;433;615;256;464;572;493;760;14634
21.11.20;174;324;626;322;534;120;519;337;533;107;58;1114;376;889;737;491;443;348;282;416;159;369;387;387;548;10600
22.11.20;145;63;374;210;741;47;435;443;120;60;12;94;414;794;369;291;292;131;261;202;115;10;239;302;652;6816
23.11.20;200;162;487;204;171;228;1068;623;550;77;40;463;508;1874;953;479;219;207;236;419;210;191;544;348;378;10839
24.11.20;344;291;729;363;294;367;1008;578;761;183;91;567;544;1721;1121;473;434;639;264;667;256;581;386;346;268;13276
25.11.20;409;268;888;376;519;290;959;533;1070;140;154;844;460;1671;1301;446;525;638;420;769;291;570;397;432;571;14941
26.11.20;364;304;962;372;558;256;848;659;796;168;106;686;463;1439;1109;682;500;426;306;570;255;532;683;486;651;14181
27.11.20;310;324;640;496;628;302;1009;863;883;200;135;900;434;1591;1157;604;518;590;380;706;191;616;462;271;681;14891
28.11.20;175;248;974;350;451;85;782;300;642;174;51;800;406;787;800;546;418;536;233;533;194;367;309;240;674;11075
29.11.20;112;204;615;194;312;35;487;107;146;61;17;186;390;493;572;264;121;5;190;24;207;13;321;186;312;5574
30.11.20;200;188;591;332;189;171;1261;393;554;72;93;313;526;2067;736;641;401;231;249;442;237;185;644;158;275;11149
01.12.20;189;301;767;536;162;287;1028;562;732;225;123;492;443;1569;1088;425;416;706;289;741;336;853;566;216;273;13325
02.12.20;276;457;1102;473;430;222;1073;465;760;213;145;663;459;1566;1053;696;463;555;306;832;368;396;819;346;883;15021
03.12.20;208;257;962;540;517;276;839;394;1190;172;115;718;365;1316;1345;745;420;409;317;693;315;430;790;228;563;14124
04.12.20;243;260;1067;617;363;291;1055;408;916;189;222;653;418;1433;1583;751;573;496;354;647;271;535;596;225;573;14739
05.12.20;55;161;821;435;441;101;531;111;313;157;63;598;337;654;741;544;296;266;234;541;341;362;511;234;540;9388
06.12.20;126;22;460;18;312;43;314;3;65;26;47;8;379;703;680;555;159;4;209;49;192;4;333;235;186;5132
07.12.20;118;166;645;430;41;129;907;247;397;50;105;305;353;1210;968;493;367;190;170;302;358;208;547;220;51;8977
08.12.20;188;245;476;645;176;226;816;246;790;203;106;460;461;1298;759;588;474;442;228;663;241;500;594;256;246;11327
09.12.20;229;310;685;734;495;315;962;290;734;163;210;641;412;1590;1260;416;581;439;246;575;331;453;705;176;542;13494
10.12.20;282;229;809;430;386;154;955;254;880;159;154;682;457;1255;950;486;278;319;285;498;334;423;543;307;468;11977
11.12.20;183;164;596;478;312;242;954;246;910;135;154;783;390;926;866;353;519;463;225;540;286;401;556;185;378;11245
12.12.20;82;137;562;445;406;93;454;71;378;89;83;340;253;703;980;370;209;266;202;368;203;260;375;188;277;7794
13.12.20;84;51;184;91;347;44;267;9;86;14;34;12;314;421;469;259;35;20;113;41;196;1;202;172;140;3606
14.12.20;145;123;373;225;27;136;819;185;762;45;145;236;345;1114;771;175;301;167;97;233;207;108;348;205;262;7554
15.12.20;112;246;526;487;159;272;978;307;939;172;137;409;491;1128;785;261;452;479;207;551;262;426;498;165;299;10748
16.12.20;218;263;542;558;541;206;934;248;986;126;244;646;534;1255;1050;244;425;434;285;596;198;458;630;200;458;12279
17.12.20;237;93;631;635;483;116;799;189;790;77;112;576;447;1253;1054;357;355;462;212;522;331;351;601;216;435;11334
18.12.20;207;260;780;579;393;179;951;212;1041;70;91;699;417;1289;1083;320;513;364;155;593;282;261;565;302;378;11984
19.12.20;152;151;470;377;369;85;250;55;368;76;220;534;418;568;687;391;157;87;161;492;224;266;223;171;206;7158
20.12.20;81;32;992;60;316;37;140;10;53;10;33;15;383;298;405;381;82;138;102;43;196;4;142;143;29;4125
21.12.20;125;159;576;304;52;89;874;122;481;39;190;273;516;967;734;529;305;245;91;228;101;135;255;215;246;7851
22.12.20;110;307;430;463;201;115;956;286;658;139;142;415;438;1154;754;537;396;480;146;666;275;430;593;185;308;10584
23.12.20;252;193;616;512;462;153;600;131;1203;82;325;740;378;1086;772;518;300;520;234;597;228;394;701;216;426;11639
24.12.20;189;157;986;530;387;142;855;192;687;57;226;734;295;967;1023;508;399;380;203;523;185;386;441;317;276;11045
25.12.20;145;141;185;391;374;67;332;80;183;47;131;576;415;490;588;418;147;95;163;194;154;183;380;98;172;6149
26.12.20;101;40;411;302;233;51;312;37;148;28;79;151;386;343;487;439;106;83;125;283;283;60;127;112;35;4762
27.12.20;50;7;51;189;66;27;103;4;60;5;6;18;433;166;172;260;8;2;89;41;87;3;59;68;71;2045
28.12.20;89;74;438;257;19;79;904;125;518;23;141;304;161;833;554;320;123;176;72;396;40;171;256;151;152;6376
29.12.20;168;335;461;407;207;148;915;134;807;102;189;340;380;930;515;326;320;381;172;550;216;467;310;169;296;9245
30.12.20;267;231;454;573;458;129;819;305;858;65;332;747;396;1045;714;436;227;387;231;534;222;462;588;259;401;11140
31.12.20;223;239;673;629;439;128;513;122;416;56;244;848;511;818;552;391;362;359;172;631;165;396;391;252;205;9735
01.01.21;48;45;179;63;319;34;176;38;115;9;1;439;341;214;29;26;146;46;81;74;179;18;128;116;39;2903
02.01.21;71;12;190;174;40;59;68;40;93;25;80;149;321;222;464;362;99;44;54;104;107;39;78;106;74;3075
03.01.21;45;11;216;53;94;29;120;14;33;7;3;11;82;178;296;194;65;0;74;45;57;4;87;103;13;1834
04.01.21;95;139;247;179;52;54;589;143;468;16;121;183;88;656;462;193;161;186;51;366;77;215;170;127;63;5101
05.01.21;180;217;396;429;149;145;738;300;851;87;239;365;435;854;573;304;204;459;158;622;187;464;376;179;126;9037
06.01.21;214;253;676;727;457;154;748;129;693;66;280;706;416;903;615;423;388;369;196;650;138;347;559;202;552;10861
07.01.21;106;59;218;122;349;25;104;11;71;7;91;70;396;323;144;39;80;122;102;65;138;34;249;123;84;3132
08.01.21;82;108;367;214;154;28;281;112;259;34;164;353;350;346;486;352;183;168;87;269;135;132;155;154;55;5028
09.01.21;61;52;241;274;136;82;212;35;173;100;128;251;335;185;445;185;60;215;145;273;109;101;202;114;50;4164
10.01.21;89;15;36;7;114;21;22;4;43;13;87;19;67;157;189;296;70;12;99;38;90;1;74;136;39;1738
11.01.21;131;143;170;199;34;105;605;114;394;31;82;201;173;566;220;303;206;164;86;279;69;268;164;166;47;4920
12.01.21;199;278;329;354;160;158;632;228;561;94;259;365;466;689;452;270;249;335;121;496;159;231;309;186;262;7842
13.01.21;234;206;603;595;336;123;579;199;464;88;203;563;484;919;410;227;231;337;213;364;131;176;312;255;225;8477
14.01.21;194;138;511;292;225;101;342;190;322;66;131;492;389;618;417;257;279;199;183;269;68;160;273;277;217;6610
15.01.21;235;161;383;359;179;231;425;242;346;52;189;417;315;515;405;315;160;190;148;372;81;247;229;170;147;6513
16.01.21;182;62;220;224;162;68;254;49;110;28;49;209;303;255;144;247;240;116;110;250;110;23;117;187;110;3829
17.01.21;80;10;90;21;96;30;15;51;17;3;1;9;97;88;121;2;8;3;88;31;31;1;17;82;37;1029
18.01.21;79;104;166;204;34;96;312;145;207;24;65;196;121;457;179;135;50;83;63;246;44;148;95;124;40;3417
19.01.21;177;171;375;251;110;121;286;309;300;43;130;347;144;439;181;164;176;261;133;328;102;182;163;172;115;5180
20.01.21;189;157;352;231;173;212;286;262;287;22;81;297;262;429;314;220;206;94;145;320;91;149;190;240;185;5394
21.01.21;169;120;368;248;159;119;191;381;261;23;52;397;213;343;166;188;129;83;109;225;115;141;140;202;151;4693
22.01.21;179;148;305;171;139;234;289;351;263;49;62;420;218;366;264;194;237;125;141;342;85;209;74;169;122;5156
23.01.21;125;52;144;156;185;104;51;119;92;41;72;213;128;156;119;160;66;124;114;107;53;26;197;154;69;2827
24.01.21;54;14;18;2;103;8;14;26;47;2;28;6;25;78;111;1;28;17;96;27;45;0;19;151;18;938
25.01.21;67;100;149;104;18;78;287;283;188;18;53;214;169;373;110;90;106;83;93;200;70;110;52;203;42;3260
26.01.21;191;173;321;205;117;206;208;590;312;51;64;365;266;349;202;151;194;174;96;263;103;262;182;173;84;5302
27.01.21;233;165;255;197;267;264;215;386;363;38;94;436;209;462;219;199;135;116;217;273;71;152;184;302;202;5654
28.01.21;280;111;371;174;150;216;182;390;240;24;60;335;92;335;136;173;176;73;174;259;79;132;128;238;107;4635
29.01.21;221;151;216;101;159;339;232;453;287;35;85;349;153;367;118;109;133;131;133;372;72;159;116;186;127;4804
30.01.21;129;15;113;209;214;56;62;222;60;24;38;115;154;119;175;92;57;66;96;119;48;31;104;131;57;2506
31.01.21;71;1;46;3;84;26;11;39;16;3;6;15;13;48;59;3;20;1;83;23;20;1;8;113;10;723
01.02.21;64;108;126;66;24;95;197;264;160;9;38;137;69;283;180;56;76;70;70;146;36;137;24;150;36;2621
02.02.21;211;138;238;151;122;313;220;643;282;42;58;311;83;335;144;113;126;145;124;244;53;128;95;173;111;4603
03.02.21;278;125;315;157;229;328;175;572;278;23;82;369;168;366;215;92;172;76;226;288;40;193;139;217;111;5234
04.02.21;244;82;291;115;174;222;195;456;187;27;37;329;89;408;137;148;107;101;161;163;45;144;134;240;103;4339
05.02.21;231;114;203;157;123;404;152;421;267;46;57;331;119;305;183;123;119;167;131;250;44;151;106;313;121;4638
06.02.21;174;5;120;158;118;49;60;405;68;5;46;84;130;105;138;59;44;37;105;154;33;26;83;171;43;2420
07.02.21;116;6;7;12;167;27;6;150;22;3;3;3;44;101;60;2;42;2;72;16;6;2;45;129;8;1051
08.02.21;70;102;116;72;35;197;132;471;160;15;46;123;45;295;92;54;114;28;56;128;13;126;39;231;24;2784
09.02.21;263;157;337;139;102;387;126;668;289;43;37;288;82;298;143;123;104;123;109;185;34;167;85;229;78;4596
10.02.21;401;137;261;141;319;349;174;985;288;35;46;434;147;365;156;125;138;108;159;239;43;185;109;258;77;5679
11.02.21;311;97;185;148;206;338;129;737;225;12;43;310;89;346;164;133;111;127;154;194;37;142;178;238;100;4754
12.02.21;342;144;234;138;207;535;138;683;292;37;52;302;111;345;131;108;97;122;137;308;16;138;86;376;99;5178
13.02.21;143;19;143;91;234;94;32;523;88;8;31;58;82;123;97;67;27;31;116;84;41;37;54;296;36;2555
14.02.21;137;13;19;6;140;39;10;115;22;2;4;6;45;69;57;13;24;0;83;25;4;2;13;209;15;1072
15.02.21;221;137;119;85;37;178;116;604;211;19;26;117;47;392;121;48;125;73;71;142;13;187;23;355;12;3479
16.02.21;401;178;225;158;141;565;139;864;444;49;48;340;111;536;222;145;148;163;142;241;38;183;158;411;121;6171
17.02.21;519;181;369;124;416;386;118;897;344;32;36;416;219;559;202;145;169;133;208;290;24;230;181;405;110;6713
18.02.21;558;156;270;173;267;375;135;901;316;62;46;438;156;514;217;107;126;75;212;168;39;173;132;474;148;6238
19.02.21;561;206;306;145;385;610;138;946;411;42;43;607;150;483;200;104;173;207;192;330;37;214;115;521;92;7218
20.02.21;511;29;181;54;351;158;36;537;107;18;33;173;150;151;158;123;40;61;183;188;32;72;105;258;47;3756
21.02.21;251;7;9;1;270;75;3;91;28;6;6;22;68;132;88;1;48;1;108;30;13;3;11;273;6;1551
22.02.21;296;183;220;121;59;312;167;708;380;21;41;198;154;790;162;76;142;106;128;195;17;263;67;502;42;5350
23.02.21;610;311;288;178;230;812;175;836;540;63;51;620;223;808;294;173;163;228;179;392;46;288;184;506;173;8371
24.02.21;665;196;494;155;663;652;240;992;615;57;48;584;175;802;315;240;198;163;329;422;32;289;116;616;126;9184
25.02.21;758;183;367;187;449;569;176;818;489;42;29;531;158;812;249;173;113;129;304;347;34;239;189;768;151;8264
26.02.21;709;211;449;216;524;704;229;741;567;64;32;927;201;856;260;160;193;222;273;433;48;312;131;696;146;9304
27.02.21;620;72;132;131;534;246;45;364;199;32;28;197;118;386;379;143;82;76;208;237;32;94;110;401;59;4925
28.02.21;588;7;29;1;419;106;11;181;66;4;1;16;276;168;149;27;52;3;174;58;12;7;24;285;14;2678
01.03.21;397;175;263;194;133;347;231;801;502;24;32;321;254;1055;315;137;149;110;164;324;27;273;89;414;69;6800
02.03.21;656;251;561;302;419;903;265;819;735;100;46;714;262;1104;462;217;235;280;375;486;44;426;258;580;165;10665
03.03.21;836;245;470;262;795;693;224;863;860;99;50;789;276;1001;454;273;177;259;449;450;49;408;217;665;141;11005
04.03.21;774;223;600;243;760;700;195;779;627;45;50;935;212;1223;440;239;238;222;403;557;48;378;179;632;221;10923
05.03.21;716;216;481;286;676;1001;252;743;486;66;41;928;477;1245;548;222;218;237;448;567;53;445;190;709;174;11425
06.03.21;665;63;323;172;764;259;62;469;549;31;23;580;241;446;452;203;72;142;257;366;29;180;220;513;42;7123
07.03.21;504;14;70;77;525;90;49;239;89;6;9;12;169;275;182;49;45;7;240;152;19;9;44;338;40;3253
08.03.21;410;27;24;1;80;87;43;178;100;5;11;56;56;225;111;2;51;1;96;130;2;14;12;295;13;2030
09.03.21;569;184;308;217;171;399;335;544;619;32;69;454;457;1432;493;167;223;149;198;364;31;493;117;530;94;8649
10.03.21;755;315;747;470;538;950;433;865;1131;72;81;940;434;1673;780;352;268;407;394;610;64;681;330;580;263;14133
11.03.21;944;307;735;453;1202;589;352;674;1084;78;99;1024;401;1643;918;424;309;315;610;861;80;568;476;656;359;15161
12.03.21;979;322;859;537;980;783;422;627;1117;83;88;1579;680;1843;786;349;349;393;521;818;91;762;264;709;281;16222
13.03.21;637;133;323;230;929;331;132;286;358;59;49;760;241;532;769;277;125;204;347;489;59;192;279;479;138;8358
14.03.21;392;25;141;30;668;73;30;110;108;14;2;6;205;444;362;43;91;37;219;250;26;11;61;326;12;3686
15.03.21;939;194;631;303;176;397;471;640;885;46;100;683;613;1979;876;310;375;188;389;662;50;809;177;541;95;12529
16.03.21;818;405;859;652;688;855;557;691;864;163;114;1208;408;2193;914;366;410;528;551;834;89;893;468;527;333;16388
17.03.21;754;377;945;666;1281;540;477;497;1903;159;92;1387;382;2220;1240;554;451;632;774;918;137;985;566;574;415;18926
18.03.21;926;306;1023;577;913;558;517;405;1403;119;134;1499;408;2079;1195;542;439;450;664;929;83;785;537;582;437;17510
19.03.21;910;452;1186;699;1072;733;604;428;1038;142;112;2081;568;1928;1538;549;465;636;595;917;138;954;590;544;298;19177
20.03.21;672;153;421;367;767;175;180;147;782;73;28;637;307;542;788;378;185;323;380;799;140;202;349;457;206;9458
21.03.21;437;32;235;106;520;70;93;115;83;10;11;72;199;401;454;33;97;57;276;351;33;28;100;326;33;4172
22.03.21;698;325;728;358;221;343;602;396;739;50;146;820;645;1728;968;375;451;269;367;824;62;882;227;535;59;12818
23.03.21;662;427;1162;733;593;836;791;448;868;251;151;1176;370;2308;1302;474;579;704;581;890;174;1091;646;497;346;18060
24.03.21;761;471;1146;657;1044;445;579;436;1327;161;140;1806;426;2169;1611;778;687;648;680;848;152;1178;686;572;598;20006
25.03.21;861;357;1198;869;916;403;753;293;1784;147;128;1778;418;2040;1217;475;556;567;683;1282;168;877;603;640;541;19554
26.03.21;727;426;1147;1013;738;541;811;363;1633;201;172;1984;520;2053;1396;692;707;772;701;1212;189;739;704;504;486;20431
27.03.21;446;195;658;330;793;189;260;252;948;132;41;690;332;670;884;427;283;405;385;1129;219;605;505;351;243;11372
28.03.21;322;63;80;114;484;74;57;94;84;17;19;145;171;331;536;79;38;84;402;526;79;27;144;230;118;4318
29.03.21;109;251;700;381;85;149;667;250;1128;59;197;832;458;2340;1068;484;395;298;419;532;96;1025;355;197;106;12581
30.03.21;853;557;1253;867;723;601;944;382;1204;282;234;1475;677;2295;1352;752;851;894;487;1292;214;1350;654;508;384;21085
31.03.21;875;576;1559;1037;951;421;871;417;1987;170;237;2254;499;2237;1498;795;740;774;911;1407;250;1282;897;558;763;23966
01.04.21;724;590;1069;974;856;334;721;266;1413;132;211;1646;908;2202;1769;883;653;640;717;1184;267;1107;901;414;589;21170
02.04.21;628;390;1681;916;683;506;848;291;1309;236;235;1594;909;2119;1555;699;795;1094;628;1377;306;1179;926;440;845;22189
03.04.21;363;253;973;550;569;138;343;51;623;137;51;310;341;663;880;441;239;407;404;1215;210;301;560;383;311;10716
04.04.21;214;77;98;159;472;60;131;16;94;13;21;84;219;317;296;78;211;80;276;1000;124;45;112;203;38;4438
05.04.21;452;328;761;592;258;150;744;228;898;56;204;760;597;1534;1148;536;465;355;263;762;101;989;470;349;177;13177
06.04.21;590;516;1595;904;588;368;1105;251;1200;301;256;1710;527;1895;1284;725;849;732;539;1056;374;1149;823;385;618;20340
07.04.21;529;472;1349;1021;778;215;765;208;1229;212;282;1446;531;1392;979;881;606;766;647;1402;472;1034;858;414;734;19222
08.04.21;589;467;1310;1120;629;186;635;151;918;191;242;1328;491;1524;1139;823;588;731;385;1274;267;819;851;370;609;17637
